label,noise,success,iterations,similarity
u,0.15,True,51,1.0
u,0.15,True,56,1.0
u,0.15,True,41,1.0
u,0.15,True,23,1.0
u,0.15,True,77,1.0
u,0.15,True,36,1.0
u,0.15,True,22,1.0
u,0.15,True,42,1.0
u,0.15,True,94,1.0
u,0.15,True,35,1.0
u,0.15,True,74,1.0
u,0.15,True,66,1.0
u,0.15,True,22,1.0
u,0.15,True,43,1.0
u,0.15,True,46,1.0
u,0.15,True,81,1.0
u,0.15,True,11,1.0
u,0.15,True,77,1.0
u,0.15,True,48,1.0
u,0.15,True,40,1.0
u,0.15,True,23,1.0
u,0.15,True,72,1.0
u,0.15,True,45,1.0
u,0.15,True,100,1.0
u,0.15,True,118,1.0
u,0.15,True,94,1.0
u,0.15,True,63,1.0
u,0.15,True,49,1.0
u,0.15,True,54,1.0
u,0.15,True,11,1.0
u,0.15,True,49,1.0
u,0.15,True,30,1.0
u,0.15,True,73,1.0
u,0.15,True,84,1.0
u,0.15,True,30,1.0
u,0.15,True,69,1.0
u,0.15,True,78,1.0
u,0.15,True,53,1.0
u,0.15,True,14,1.0
u,0.15,True,0,1.0
u,0.15,True,29,1.0
u,0.15,True,37,1.0
u,0.15,True,27,1.0
u,0.15,True,36,1.0
u,0.15,True,99,1.0
u,0.15,True,52,1.0
u,0.15,True,49,1.0
u,0.15,True,34,1.0
u,0.15,True,28,1.0
u,0.15,True,53,1.0
u,0.15,True,17,1.0
u,0.15,True,7,1.0
u,0.15,True,35,1.0
u,0.15,True,24,1.0
u,0.15,True,50,1.0
u,0.15,True,0,1.0
u,0.15,True,105,1.0
u,0.15,True,26,1.0
u,0.15,True,86,1.0
u,0.15,True,64,1.0
u,0.15,True,39,1.0
u,0.15,True,58,1.0
u,0.15,True,53,1.0
u,0.15,True,31,1.0
u,0.15,True,53,1.0
u,0.15,True,44,1.0
u,0.15,True,47,1.0
u,0.15,True,95,1.0
u,0.15,True,18,1.0
u,0.15,True,76,1.0
u,0.15,True,33,1.0
u,0.15,True,74,1.0
u,0.15,True,25,1.0
u,0.15,True,110,1.0
u,0.15,True,48,1.0
u,0.15,True,45,1.0
u,0.15,True,36,1.0
u,0.15,True,14,1.0
u,0.15,True,45,1.0
u,0.15,True,99,1.0
u,0.15,True,109,1.0
u,0.15,True,44,1.0
u,0.15,True,48,1.0
u,0.15,True,40,1.0
u,0.15,True,58,1.0
u,0.15,True,74,1.0
u,0.15,True,56,1.0
u,0.15,True,48,1.0
u,0.15,True,28,1.0
u,0.15,True,19,1.0
u,0.15,True,22,1.0
u,0.15,True,32,1.0
u,0.15,True,39,1.0
u,0.15,True,26,1.0
u,0.15,True,14,1.0
u,0.15,True,11,1.0
u,0.15,True,23,1.0
u,0.15,True,19,1.0
u,0.15,True,48,1.0
u,0.15,True,70,1.0
u,0.15,True,58,1.0
u,0.15,True,50,1.0
u,0.15,True,23,1.0
u,0.15,True,38,1.0
u,0.15,True,22,1.0
u,0.15,True,21,1.0
u,0.15,True,70,1.0
u,0.15,True,91,1.0
u,0.15,True,74,1.0
u,0.15,True,70,1.0
u,0.15,True,114,1.0
u,0.15,True,57,1.0
u,0.15,True,81,1.0
u,0.15,True,22,1.0
u,0.15,True,55,1.0
u,0.15,True,30,1.0
u,0.15,True,43,1.0
u,0.15,True,35,1.0
u,0.15,True,53,1.0
u,0.15,True,61,1.0
u,0.15,True,13,1.0
u,0.15,True,44,1.0
u,0.15,True,65,1.0
u,0.15,True,44,1.0
u,0.15,True,63,1.0
u,0.15,True,46,1.0
u,0.15,True,41,1.0
u,0.15,True,22,1.0
u,0.15,True,64,1.0
u,0.15,True,60,1.0
u,0.15,True,35,1.0
u,0.15,True,48,1.0
u,0.15,True,34,1.0
u,0.15,True,85,1.0
u,0.16,True,8,1.0
u,0.16,True,28,1.0
u,0.16,True,30,1.0
u,0.16,True,12,1.0
u,0.16,True,9,1.0
u,0.16,True,24,1.0
u,0.16,True,79,1.0
u,0.16,True,48,1.0
u,0.16,True,22,1.0
u,0.16,True,59,1.0
u,0.16,True,8,1.0
u,0.16,True,13,1.0
u,0.16,True,33,1.0
u,0.16,True,82,1.0
u,0.16,True,58,1.0
u,0.16,True,34,1.0
u,0.16,True,45,1.0
u,0.16,True,76,1.0
u,0.16,True,45,1.0
u,0.16,True,19,1.0
u,0.16,True,103,1.0
u,0.16,True,104,1.0
u,0.16,True,52,1.0
u,0.16,True,90,1.0
u,0.16,True,70,1.0
u,0.16,True,11,1.0
u,0.16,True,57,1.0
u,0.16,True,53,1.0
u,0.16,True,42,1.0
u,0.16,True,100,1.0
u,0.16,True,31,1.0
u,0.16,True,18,1.0
u,0.16,True,57,1.0
u,0.16,True,64,1.0
u,0.16,True,25,1.0
u,0.16,True,39,1.0
u,0.16,True,63,1.0
u,0.16,True,5,1.0
u,0.16,True,50,1.0
u,0.16,True,35,1.0
u,0.16,True,14,1.0
u,0.16,True,43,1.0
u,0.16,True,122,1.0
u,0.16,True,45,1.0
u,0.16,True,25,1.0
u,0.16,True,38,1.0
u,0.16,True,31,1.0
u,0.16,True,73,1.0
u,0.16,True,42,1.0
u,0.16,True,52,1.0
u,0.16,True,32,1.0
u,0.16,True,2,1.0
u,0.16,True,29,1.0
u,0.16,True,82,1.0
u,0.16,True,62,1.0
u,0.16,True,27,1.0
u,0.16,True,21,1.0
u,0.16,True,34,1.0
u,0.16,True,98,1.0
u,0.16,True,60,1.0
u,0.16,True,6,1.0
u,0.16,True,93,1.0
u,0.16,True,77,1.0
u,0.16,True,35,1.0
u,0.16,True,43,1.0
u,0.16,True,27,1.0
u,0.16,True,46,1.0
u,0.16,True,20,1.0
u,0.16,True,32,1.0
u,0.16,True,25,1.0
u,0.16,True,39,1.0
u,0.16,True,20,1.0
u,0.16,True,42,1.0
u,0.16,True,31,1.0
u,0.16,True,7,1.0
u,0.16,True,56,1.0
u,0.16,True,36,1.0
u,0.16,True,33,1.0
u,0.16,True,70,1.0
u,0.16,True,63,1.0
u,0.16,True,14,1.0
u,0.16,True,44,1.0
u,0.16,True,62,1.0
u,0.16,True,12,1.0
u,0.16,True,41,1.0
u,0.16,True,22,1.0
u,0.16,True,34,1.0
u,0.16,True,25,1.0
u,0.16,True,55,1.0
u,0.16,True,53,1.0
u,0.16,True,37,1.0
u,0.16,True,51,1.0
u,0.16,True,72,1.0
u,0.16,True,27,1.0
u,0.16,True,200,1.0
u,0.16,True,37,1.0
u,0.16,True,33,1.0
u,0.16,True,35,1.0
u,0.16,True,85,1.0
u,0.16,True,109,1.0
u,0.16,True,47,1.0
u,0.16,True,43,1.0
u,0.16,True,46,1.0
u,0.16,True,36,1.0
u,0.16,True,55,1.0
u,0.16,True,14,1.0
u,0.16,True,49,1.0
u,0.16,True,32,1.0
u,0.16,True,29,1.0
u,0.16,True,61,1.0
u,0.16,True,50,1.0
u,0.16,True,74,1.0
u,0.16,True,61,1.0
u,0.16,True,32,1.0
u,0.16,True,33,1.0
u,0.16,True,75,1.0
u,0.16,True,26,1.0
u,0.16,True,112,1.0
u,0.16,True,55,1.0
u,0.16,True,45,1.0
u,0.16,True,85,1.0
u,0.16,True,136,1.0
u,0.16,True,97,1.0
u,0.16,True,21,1.0
u,0.16,True,31,1.0
u,0.16,True,34,1.0
u,0.16,True,23,1.0
u,0.16,True,74,1.0
u,0.16,True,60,1.0
u,0.16,True,9,1.0
u,0.16,True,34,1.0
u,0.16,True,42,1.0
u,0.16,True,64,1.0
u,0.16,True,43,1.0
u,0.16,True,49,1.0
u,0.16,True,47,1.0
u,0.16,True,106,1.0
u,0.16,True,91,1.0
u,0.16,True,13,1.0
u,0.16,True,33,1.0
u,0.16,True,30,1.0
u,0.16,True,60,1.0
u,0.16,True,13,1.0
u,0.16,True,25,1.0
u,0.16,True,42,1.0
u,0.16,True,41,1.0
u,0.16,True,15,1.0
u,0.16,True,87,1.0
u,0.16,True,82,1.0
u,0.16,True,56,1.0
u,0.16,True,72,1.0
u,0.16,True,67,1.0
u,0.16,True,63,1.0
u,0.16,True,95,1.0
u,0.16,True,48,1.0
u,0.16,True,32,1.0
u,0.16,True,67,1.0
u,0.16,True,89,1.0
u,0.16,True,59,1.0
u,0.16,True,29,1.0
u,0.16,True,34,1.0
u,0.16,True,30,1.0
u,0.16,True,17,1.0
u,0.16,True,37,1.0
u,0.16,True,95,1.0
u,0.16,True,73,1.0
u,0.16,True,80,1.0
u,0.16,True,43,1.0
u,0.16,True,28,1.0
u,0.16,True,136,1.0
u,0.16,True,130,1.0
u,0.16,True,36,1.0
u,0.16,True,4,1.0
u,0.16,True,35,1.0
u,0.16,True,65,1.0
u,0.16,True,81,1.0
u,0.16,True,61,1.0
u,0.16,True,27,1.0
u,0.16,True,31,1.0
u,0.16,True,43,1.0
u,0.16,True,105,1.0
u,0.16,True,22,1.0
u,0.16,True,102,1.0
u,0.16,True,64,1.0
u,0.16,True,49,1.0
u,0.16,True,34,1.0
u,0.16,True,52,1.0
u,0.16,True,34,1.0
u,0.16,True,40,1.0
u,0.16,True,29,1.0
u,0.16,True,36,1.0
u,0.16,True,46,1.0
u,0.16,True,40,1.0
u,0.16,True,32,1.0
u,0.16,True,9,1.0
u,0.16,True,31,1.0
u,0.16,True,86,1.0
u,0.16,True,117,1.0
u,0.16,True,70,1.0
u,0.16,True,29,1.0
u,0.17,True,98,1.0
u,0.17,True,181,1.0
u,0.17,True,161,1.0
u,0.17,True,40,1.0
u,0.17,True,57,1.0
u,0.17,True,60,1.0
u,0.17,True,31,1.0
u,0.17,True,48,1.0
u,0.17,True,52,1.0
u,0.17,True,34,1.0
u,0.17,True,35,1.0
u,0.17,True,44,1.0
u,0.17,True,57,1.0
u,0.17,True,31,1.0
u,0.17,True,51,1.0
u,0.17,True,6,1.0
u,0.17,True,79,1.0
u,0.17,True,10,1.0
u,0.17,True,100,1.0
u,0.17,True,73,1.0
u,0.17,True,45,1.0
u,0.17,True,64,1.0
u,0.17,True,57,1.0
u,0.17,True,5,1.0
u,0.17,True,6,1.0
u,0.17,True,59,1.0
u,0.17,True,48,1.0
u,0.17,True,32,1.0
u,0.17,True,39,1.0
u,0.17,True,83,1.0
u,0.17,True,47,1.0
u,0.17,True,36,1.0
u,0.17,True,0,1.0
u,0.17,True,32,1.0
u,0.17,True,75,1.0
u,0.17,True,52,1.0
u,0.17,True,40,1.0
u,0.17,True,62,1.0
u,0.17,True,44,1.0
u,0.17,True,40,1.0
u,0.17,True,107,1.0
u,0.17,True,46,1.0
u,0.17,True,62,1.0
u,0.17,True,57,1.0
u,0.17,True,111,1.0
u,0.17,True,71,1.0
u,0.17,True,5,1.0
u,0.17,True,25,1.0
u,0.17,True,67,1.0
u,0.17,True,62,1.0
u,0.17,True,53,1.0
u,0.17,True,57,1.0
u,0.17,True,43,1.0
u,0.17,True,10,1.0
u,0.17,True,85,1.0
u,0.17,True,34,1.0
u,0.17,True,38,1.0
u,0.17,True,44,1.0
u,0.17,True,43,1.0
u,0.17,True,150,1.0
u,0.17,True,54,1.0
u,0.17,True,31,1.0
u,0.17,True,42,1.0
u,0.17,True,116,1.0
u,0.17,True,18,1.0
u,0.17,True,60,1.0
u,0.17,True,68,1.0
u,0.17,True,39,1.0
u,0.17,True,23,1.0
u,0.17,True,38,1.0
u,0.17,True,14,1.0
u,0.17,True,62,1.0
u,0.17,True,96,1.0
u,0.17,True,50,1.0
u,0.17,True,46,1.0
u,0.17,True,57,1.0
u,0.17,True,33,1.0
u,0.17,True,14,1.0
u,0.17,True,42,1.0
u,0.17,True,67,1.0
u,0.17,True,11,1.0
u,0.17,True,57,1.0
u,0.17,True,70,1.0
u,0.17,True,110,1.0
u,0.17,True,81,1.0
u,0.17,True,49,1.0
u,0.17,True,36,1.0
u,0.17,True,20,1.0
u,0.17,True,48,1.0
u,0.17,True,34,1.0
u,0.17,True,44,1.0
u,0.17,True,54,1.0
u,0.17,True,37,1.0
u,0.17,True,47,1.0
u,0.17,True,42,1.0
u,0.17,True,29,1.0
u,0.17,True,30,1.0
u,0.17,True,57,1.0
u,0.17,True,16,1.0
u,0.17,True,49,1.0
u,0.17,True,60,1.0
u,0.17,True,104,1.0
u,0.17,True,66,1.0
u,0.17,True,68,1.0
u,0.17,True,27,1.0
u,0.17,True,73,1.0
u,0.17,True,45,1.0
u,0.17,True,88,1.0
u,0.17,True,54,1.0
u,0.17,True,77,1.0
u,0.17,True,94,1.0
u,0.17,True,28,1.0
u,0.17,True,30,1.0
u,0.17,True,18,1.0
u,0.17,True,19,1.0
u,0.17,True,32,1.0
u,0.17,True,47,1.0
u,0.17,True,52,1.0
u,0.17,True,25,1.0
u,0.17,True,36,1.0
u,0.17,True,36,1.0
u,0.17,True,24,1.0
u,0.17,True,53,1.0
u,0.17,True,30,1.0
u,0.17,True,85,1.0
u,0.17,True,24,1.0
u,0.17,True,85,1.0
u,0.17,True,27,1.0
u,0.17,True,37,1.0
u,0.17,True,48,1.0
u,0.17,True,57,1.0
u,0.17,True,38,1.0
u,0.17,True,23,1.0
u,0.17,True,75,1.0
u,0.17,True,28,1.0
u,0.17,True,22,1.0
u,0.17,True,37,1.0
u,0.17,True,76,1.0
u,0.17,True,77,1.0
u,0.17,True,15,1.0
u,0.17,True,48,1.0
u,0.17,True,22,1.0
u,0.17,True,79,1.0
u,0.17,True,2,1.0
u,0.17,True,24,1.0
u,0.17,True,70,1.0
u,0.17,True,36,1.0
u,0.17,True,82,1.0
u,0.17,True,53,1.0
u,0.17,True,20,1.0
u,0.17,True,25,1.0
u,0.17,True,30,1.0
u,0.17,True,9,1.0
u,0.17,True,29,1.0
u,0.17,True,52,1.0
u,0.17,True,56,1.0
u,0.17,True,47,1.0
u,0.17,True,82,1.0
u,0.17,True,0,1.0
u,0.17,True,110,1.0
u,0.17,True,32,1.0
u,0.17,True,26,1.0
u,0.17,True,54,1.0
u,0.17,True,73,1.0
u,0.17,True,73,1.0
u,0.17,True,160,1.0
u,0.17,True,72,1.0
u,0.17,True,41,1.0
u,0.17,True,34,1.0
u,0.17,True,34,1.0
u,0.17,True,45,1.0
u,0.17,True,64,1.0
u,0.17,True,42,1.0
u,0.17,True,58,1.0
u,0.17,True,131,1.0
u,0.17,True,56,1.0
u,0.17,True,37,1.0
u,0.17,True,98,1.0
u,0.17,True,86,1.0
u,0.17,True,61,1.0
u,0.17,True,21,1.0
u,0.17,True,84,1.0
u,0.17,True,46,1.0
u,0.17,True,28,1.0
u,0.17,True,108,1.0
u,0.17,True,34,1.0
u,0.17,True,95,1.0
u,0.17,True,83,1.0
u,0.17,True,35,1.0
u,0.17,True,22,1.0
u,0.17,True,37,1.0
u,0.17,True,18,1.0
u,0.17,True,100,1.0
u,0.17,True,42,1.0
u,0.17,True,6,1.0
u,0.17,True,30,1.0
u,0.17,True,12,1.0
u,0.17,True,53,1.0
u,0.17,True,60,1.0
u,0.17,True,4,1.0
u,0.18,True,66,1.0
u,0.18,True,48,1.0
u,0.18,True,81,1.0
u,0.18,True,19,1.0
u,0.18,True,42,1.0
u,0.18,True,20,1.0
u,0.18,True,117,1.0
u,0.18,True,75,1.0
u,0.18,True,58,1.0
u,0.18,True,160,1.0
u,0.18,True,40,1.0
u,0.18,True,36,1.0
u,0.18,True,181,1.0
u,0.18,True,79,1.0
u,0.18,True,72,1.0
u,0.18,True,26,1.0
u,0.18,True,12,1.0
u,0.18,True,43,1.0
u,0.18,True,38,1.0
u,0.18,True,44,1.0
u,0.18,True,129,1.0
u,0.18,True,34,1.0
u,0.18,True,50,1.0
u,0.18,True,53,1.0
u,0.18,True,60,1.0
u,0.18,True,3,1.0
u,0.18,True,63,1.0
u,0.18,True,81,1.0
u,0.18,True,33,1.0
u,0.18,True,61,1.0
u,0.18,True,83,1.0
u,0.18,True,32,1.0
u,0.18,True,0,1.0
u,0.18,True,47,1.0
u,0.18,True,47,1.0
u,0.18,True,89,1.0
u,0.18,True,43,1.0
u,0.18,True,24,1.0
u,0.18,True,51,1.0
u,0.18,True,70,1.0
u,0.18,True,59,1.0
u,0.18,True,59,1.0
u,0.18,True,41,1.0
u,0.18,True,51,1.0
u,0.18,True,31,1.0
u,0.18,True,53,1.0
u,0.18,True,51,1.0
u,0.18,True,165,1.0
u,0.18,True,49,1.0
u,0.18,True,71,1.0
u,0.18,True,49,1.0
u,0.18,True,51,1.0
u,0.18,True,10,1.0
u,0.18,True,77,1.0
u,0.18,True,75,1.0
u,0.18,True,101,1.0
u,0.18,True,41,1.0
u,0.18,True,106,1.0
u,0.18,True,9,1.0
u,0.18,True,172,1.0
u,0.18,True,35,1.0
u,0.18,True,29,1.0
u,0.18,True,96,1.0
u,0.18,True,16,1.0
u,0.18,True,48,1.0
u,0.18,True,21,1.0
u,0.18,True,28,1.0
u,0.18,True,37,1.0
u,0.18,True,69,1.0
u,0.18,True,48,1.0
u,0.18,True,61,1.0
u,0.18,True,35,1.0
u,0.18,True,48,1.0
u,0.18,True,19,1.0
u,0.18,True,25,1.0
u,0.18,True,24,1.0
u,0.18,True,68,1.0
u,0.18,True,93,1.0
u,0.18,True,64,1.0
u,0.18,True,48,1.0
u,0.18,True,75,1.0
u,0.18,True,30,1.0
u,0.18,True,23,1.0
u,0.18,True,98,1.0
u,0.18,True,82,1.0
u,0.18,True,136,1.0
u,0.18,True,31,1.0
u,0.18,True,29,1.0
u,0.18,True,38,1.0
u,0.18,True,29,1.0
u,0.18,True,81,1.0
u,0.18,True,66,1.0
u,0.18,True,48,1.0
u,0.18,True,45,1.0
u,0.18,True,58,1.0
u,0.18,True,56,1.0
u,0.18,True,78,1.0
u,0.18,True,67,1.0
u,0.18,True,139,1.0
u,0.18,True,29,1.0
u,0.18,True,61,1.0
u,0.18,True,42,1.0
u,0.18,True,38,1.0
u,0.18,True,74,1.0
u,0.18,True,39,1.0
u,0.18,True,92,1.0
u,0.18,True,159,1.0
u,0.18,True,63,1.0
u,0.18,True,40,1.0
u,0.18,True,61,1.0
u,0.18,True,18,1.0
u,0.18,True,38,1.0
u,0.18,True,32,1.0
u,0.18,True,66,1.0
u,0.18,True,48,1.0
u,0.18,True,53,1.0
u,0.18,True,51,1.0
u,0.18,True,60,1.0
u,0.18,True,83,1.0
u,0.18,True,33,1.0
u,0.18,True,5,1.0
u,0.18,True,9,1.0
u,0.18,True,21,1.0
u,0.18,True,28,1.0
u,0.18,True,9,1.0
u,0.18,True,55,1.0
u,0.18,True,33,1.0
u,0.18,True,33,1.0
u,0.18,True,16,1.0
u,0.18,True,80,1.0
u,0.18,True,98,1.0
u,0.18,True,66,1.0
u,0.18,True,70,1.0
u,0.18,True,54,1.0
u,0.18,True,24,1.0
u,0.18,True,25,1.0
u,0.18,True,5,1.0
u,0.18,True,66,1.0
u,0.18,True,9,1.0
u,0.18,True,19,1.0
u,0.18,True,107,1.0
u,0.18,True,31,1.0
u,0.18,True,0,1.0
u,0.18,True,87,1.0
u,0.18,True,39,1.0
u,0.18,True,82,1.0
u,0.18,True,26,1.0
u,0.18,True,55,1.0
u,0.18,True,21,1.0
u,0.18,True,15,1.0
u,0.18,True,55,1.0
u,0.18,True,37,1.0
u,0.18,True,47,1.0
u,0.18,True,44,1.0
u,0.18,True,57,1.0
u,0.18,True,43,1.0
u,0.18,True,99,1.0
u,0.18,True,179,1.0
u,0.18,True,67,1.0
u,0.18,True,17,1.0
u,0.18,True,20,1.0
u,0.18,True,142,1.0
u,0.18,True,31,1.0
u,0.18,True,23,1.0
u,0.18,True,39,1.0
u,0.18,True,42,1.0
u,0.18,True,40,1.0
u,0.18,True,4,1.0
u,0.18,True,45,1.0
u,0.18,True,26,1.0
u,0.18,True,67,1.0
u,0.18,True,55,1.0
u,0.18,True,48,1.0
u,0.18,True,58,1.0
u,0.18,True,41,1.0
u,0.18,True,61,1.0
u,0.18,True,19,1.0
u,0.18,True,39,1.0
u,0.18,True,47,1.0
u,0.18,True,0,1.0
u,0.18,True,5,1.0
u,0.18,True,39,1.0
u,0.18,True,72,1.0
u,0.18,True,2,1.0
u,0.18,True,55,1.0
u,0.18,True,57,1.0
u,0.18,True,48,1.0
u,0.18,True,78,1.0
u,0.18,True,91,1.0
u,0.18,True,86,1.0
u,0.18,True,64,1.0
u,0.18,True,41,1.0
u,0.18,True,36,1.0
u,0.18,True,37,1.0
u,0.18,True,94,1.0
u,0.18,True,24,1.0
u,0.18,True,31,1.0
u,0.18,True,39,1.0
u,0.18,True,40,1.0
u,0.18,True,31,1.0
u,0.19,True,55,1.0
u,0.19,True,33,1.0
u,0.19,True,21,1.0
u,0.19,True,47,1.0
u,0.19,True,28,1.0
u,0.19,True,114,1.0
u,0.19,True,20,1.0
u,0.19,True,54,1.0
u,0.19,True,46,1.0
u,0.19,True,5,1.0
u,0.19,True,4,1.0
u,0.19,True,19,1.0
u,0.19,True,66,1.0
u,0.19,True,72,1.0
u,0.19,True,72,1.0
u,0.19,True,53,1.0
u,0.19,True,109,1.0
u,0.19,True,10,1.0
u,0.19,True,29,1.0
u,0.19,True,52,1.0
u,0.19,True,53,1.0
u,0.19,True,29,1.0
u,0.19,True,62,1.0
u,0.19,True,17,1.0
u,0.19,True,113,1.0
u,0.19,True,50,1.0
u,0.19,True,90,1.0
u,0.19,True,58,1.0
u,0.19,True,43,1.0
u,0.19,True,19,1.0
u,0.19,True,52,1.0
u,0.19,True,37,1.0
u,0.19,True,34,1.0
u,0.19,True,54,1.0
u,0.19,True,20,1.0
u,0.19,True,0,1.0
u,0.19,True,42,1.0
u,0.19,True,116,1.0
u,0.19,True,71,1.0
u,0.19,True,100,1.0
u,0.19,True,32,1.0
u,0.19,True,73,1.0
u,0.19,True,71,1.0
u,0.19,True,81,1.0
u,0.19,True,64,1.0
u,0.19,True,33,1.0
u,0.19,True,8,1.0
u,0.19,True,94,1.0
u,0.19,True,57,1.0
u,0.19,True,32,1.0
u,0.19,True,79,1.0
u,0.19,True,65,1.0
u,0.19,True,61,1.0
u,0.19,True,28,1.0
u,0.19,True,61,1.0
u,0.19,True,8,1.0
u,0.19,True,23,1.0
u,0.19,True,66,1.0
u,0.19,True,48,1.0
u,0.19,True,59,1.0
u,0.19,True,59,1.0
u,0.19,True,47,1.0
u,0.19,True,39,1.0
u,0.19,True,20,1.0
u,0.19,True,44,1.0
u,0.19,True,34,1.0
u,0.19,True,48,1.0
u,0.19,True,89,1.0
u,0.19,True,51,1.0
u,0.19,True,35,1.0
u,0.19,True,58,1.0
u,0.19,True,75,1.0
u,0.19,True,13,1.0
u,0.19,True,72,1.0
u,0.19,True,17,1.0
u,0.19,True,58,1.0
u,0.19,True,25,1.0
u,0.19,True,130,1.0
u,0.19,True,35,1.0
u,0.19,True,58,1.0
u,0.19,True,82,1.0
u,0.19,True,34,1.0
u,0.19,True,16,1.0
u,0.19,True,114,1.0
u,0.19,True,37,1.0
u,0.19,True,20,1.0
u,0.19,True,25,1.0
u,0.19,True,32,1.0
u,0.19,True,58,1.0
u,0.19,True,44,1.0
u,0.19,True,17,1.0
u,0.19,True,55,1.0
u,0.19,True,13,1.0
u,0.19,True,27,1.0
u,0.19,True,31,1.0
u,0.19,True,61,1.0
u,0.19,True,31,1.0
u,0.19,True,19,1.0
u,0.19,True,82,1.0
u,0.19,True,66,1.0
u,0.19,True,102,1.0
u,0.19,True,118,1.0
u,0.19,True,37,1.0
u,0.19,True,51,1.0
u,0.19,True,60,1.0
u,0.19,True,27,1.0
u,0.19,True,62,1.0
u,0.19,True,68,1.0
u,0.19,True,55,1.0
u,0.19,True,99,1.0
u,0.19,True,18,1.0
u,0.19,True,23,1.0
u,0.19,True,80,1.0
u,0.19,True,174,1.0
u,0.19,True,57,1.0
u,0.19,True,15,1.0
u,0.19,True,96,1.0
u,0.19,True,49,1.0
u,0.19,True,28,1.0
u,0.19,True,17,1.0
u,0.19,True,14,1.0
u,0.19,True,58,1.0
u,0.19,True,24,1.0
u,0.19,True,21,1.0
u,0.19,True,33,1.0
u,0.19,True,44,1.0
u,0.19,True,55,1.0
u,0.19,True,82,1.0
u,0.19,True,99,1.0
u,0.19,True,18,1.0
u,0.19,True,76,1.0
u,0.19,True,62,1.0
u,0.19,True,111,1.0
u,0.19,True,15,1.0
u,0.19,True,58,1.0
u,0.19,True,94,1.0
u,0.19,True,58,1.0
u,0.19,True,56,1.0
u,0.19,True,63,1.0
u,0.19,True,82,1.0
u,0.19,True,47,1.0
u,0.19,True,41,1.0
u,0.19,True,60,1.0
u,0.19,True,11,1.0
u,0.19,True,119,1.0
u,0.19,True,36,1.0
u,0.19,True,55,1.0
u,0.19,True,121,1.0
u,0.19,True,44,1.0
u,0.19,True,73,1.0
u,0.19,True,95,1.0
u,0.19,True,10,1.0
u,0.19,True,104,1.0
u,0.19,True,35,1.0
u,0.19,True,33,1.0
u,0.19,True,23,1.0
u,0.19,True,49,1.0
u,0.19,True,55,1.0
u,0.19,True,76,1.0
u,0.19,True,56,1.0
u,0.19,True,47,1.0
u,0.19,True,40,1.0
u,0.19,True,41,1.0
u,0.19,True,29,1.0
u,0.19,True,32,1.0
u,0.19,True,35,1.0
u,0.19,True,17,1.0
u,0.19,True,36,1.0
u,0.19,True,55,1.0
u,0.19,True,59,1.0
u,0.19,True,41,1.0
u,0.19,True,22,1.0
u,0.19,True,19,1.0
u,0.19,True,24,1.0
u,0.19,True,50,1.0
u,0.19,True,77,1.0
u,0.19,True,28,1.0
u,0.19,True,71,1.0
u,0.19,True,18,1.0
u,0.19,True,38,1.0
u,0.19,True,58,1.0
u,0.19,True,40,1.0
u,0.19,True,19,1.0
u,0.19,True,88,1.0
u,0.19,True,94,1.0
u,0.19,True,69,1.0
u,0.19,True,35,1.0
u,0.19,True,68,1.0
u,0.19,True,41,1.0
u,0.19,True,51,1.0
u,0.19,True,49,1.0
u,0.19,True,22,1.0
u,0.19,True,39,1.0
u,0.19,True,38,1.0
u,0.19,True,115,1.0
u,0.19,True,39,1.0
u,0.19,True,41,1.0
u,0.19,True,68,1.0
u,0.19,True,78,1.0
u,0.19,True,35,1.0
u,0.20,True,48,1.0
u,0.20,True,52,1.0
u,0.20,True,18,1.0
u,0.20,True,116,1.0
u,0.20,True,41,1.0
u,0.20,True,74,1.0
u,0.20,True,15,1.0
u,0.20,True,43,1.0
u,0.20,True,59,1.0
u,0.20,True,67,1.0
u,0.20,True,68,1.0
u,0.20,True,82,1.0
u,0.20,True,61,1.0
u,0.20,True,101,1.0
u,0.20,True,85,1.0
u,0.20,True,108,1.0
u,0.20,True,19,1.0
u,0.20,True,52,1.0
u,0.20,True,67,1.0
u,0.20,True,50,1.0
u,0.20,True,48,1.0
u,0.20,True,13,1.0
u,0.20,True,37,1.0
u,0.20,True,68,1.0
u,0.20,True,60,1.0
u,0.20,True,22,1.0
u,0.20,True,40,1.0
u,0.20,True,34,1.0
u,0.20,True,42,1.0
u,0.20,True,61,1.0
u,0.20,True,14,1.0
u,0.20,True,30,1.0
u,0.20,True,55,1.0
u,0.20,True,87,1.0
u,0.20,True,90,1.0
u,0.20,True,68,1.0
u,0.20,True,72,1.0
u,0.20,True,59,1.0
u,0.20,True,58,1.0
u,0.20,True,74,1.0
u,0.20,True,63,1.0
u,0.20,True,32,1.0
u,0.20,True,53,1.0
u,0.20,True,45,1.0
u,0.20,True,20,1.0
u,0.20,True,79,1.0
u,0.20,True,29,1.0
u,0.20,True,82,1.0
u,0.20,True,42,1.0
u,0.20,True,51,1.0
u,0.20,True,36,1.0
u,0.20,True,107,1.0
u,0.20,True,30,1.0
u,0.20,True,37,1.0
u,0.20,True,42,1.0
u,0.20,True,33,1.0
u,0.20,True,35,1.0
u,0.20,True,47,1.0
u,0.20,True,60,1.0
u,0.20,True,69,1.0
u,0.20,True,26,1.0
u,0.20,True,59,1.0
u,0.20,True,92,1.0
u,0.20,True,141,1.0
